type=bedGraph			
NC_000913	1064852	1064853	0.722
NC_000913	1087197	1087198	0.74
NC_000913	1091219	1091220	0.68
NC_000913	1129869	1129870	0.723
NC_000913	1130431	1130432	0.747
NC_000913	1132087	1132088	0.75
NC_000913	1133057	1133058	0.743
NC_000913	1168903	1168904	0.687
NC_000913	1169022	1169023	0.685
NC_000913	1169215	1169216	0.718
NC_000913	1170740	1170741	0.7
NC_000913	1173772	1173773	0.722
NC_000913	1177442	1177443	0.744
NC_000913	1225648	1225649	0.694
NC_000913	1226799	1226800	0.638
NC_000913	1226819	1226820	0.697
NC_000913	1226820	1226821	0.658
NC_000913	1228222	1228223	0.621
NC_000913	1230789	1230790	0.703
NC_000913	1231528	1231529	0.709
NC_000913	1272651	1272652	0.738
NC_000913	1275945	1275946	0.675
NC_000913	1288178	1288179	0.73
NC_000913	1291152	1291153	0.703
NC_000913	1291922	1291923	0.75
NC_000913	1291955	1291956	0.735
NC_000913	1303363	1303364	0.742
NC_000913	1306130	1306131	0.736
NC_000913	1324654	1324655	0.718
NC_000913	1324826	1324827	0.747
NC_000913	1325709	1325710	0.719
NC_000913	1348493	1348494	0.661
NC_000913	1351911	1351912	0.663
NC_000913	1352630	1352631	0.727
NC_000913	1357457	1357458	0.708
NC_000913	1358573	1358574	0.726
NC_000913	1374525	1374526	0.715
NC_000913	1375453	1375454	0.681
NC_000913	1377471	1377472	0.688
NC_000913	1380475	1380476	0.681
NC_000913	1383756	1383757	0.741
NC_000913	1388572	1388573	0.728
NC_000913	1388587	1388588	0.677
NC_000913	1392456	1392457	0.697
NC_000913	1393416	1393417	0.72
NC_000913	1398500	1398501	0.74
NC_000913	1399747	1399748	0.679
NC_000913	1401333	1401334	0.722
NC_000913	1457686	1457687	0.723
NC_000913	1457711	1457712	0.693
NC_000913	1475954	1475955	0.657
NC_000913	1491769	1491770	0.74
NC_000913	1496859	1496860	0.74
NC_000913	1499982	1499983	0.75
NC_000913	1507394	1507395	0.723
NC_000913	1535193	1535194	0.74
NC_000913	1535256	1535257	0.671
NC_000913	1537492	1537493	0.741
NC_000913	1542038	1542039	0.606
NC_000913	1553918	1553919	0.679
NC_000913	1555317	1555318	0.739
NC_000913	1556049	1556050	0.724
NC_000913	1556321	1556322	0.745
NC_000913	1560150	1560151	0.723
NC_000913	1584588	1584589	0.676
NC_000913	1587830	1587831	0.714
NC_000913	1594131	1594132	0.683
NC_000913	1594764	1594765	0.602
NC_000913	1594852	1594853	0.645
NC_000913	1598677	1598678	0.75
NC_000913	1602112	1602113	0.717
NC_000913	1604137	1604138	0.659
NC_000913	1604762	1604763	0.69
NC_000913	1604917	1604918	0.718
NC_000913	1606556	1606557	0.747
NC_000913	1608243	1608244	0.628
NC_000913	1647192	1647193	0.66
NC_000913	1678045	1678046	0.72
NC_000913	1680423	1680424	0.683
NC_000913	1683416	1683417	0.663
NC_000913	1699795	1699796	0.709
NC_000913	1707272	1707273	0.711
NC_000913	1715633	1715634	0.749
NC_000913	1723975	1723976	0.67
NC_000913	1725503	1725504	0.742
NC_000913	1741387	1741388	0.696
NC_000913	1766995	1766996	0.669
NC_000913	1784454	1784455	0.665
NC_000913	1784455	1784456	0.65
NC_000913	1786567	1786568	0.629
NC_000913	1786603	1786604	0.626
NC_000913	1788239	1788240	0.745
NC_000913	1788624	1788625	0.745
NC_000913	1792708	1792709	0.577
NC_000913	1792983	1792984	0.74
NC_000913	1793599	1793600	0.732
NC_000913	1796177	1796178	0.701
NC_000913	1797554	1797555	0.705
NC_000913	1815994	1815995	0.74
NC_000913	1847694	1847695	0.736
NC_000913	1864941	1864942	0.747
NC_000913	1882665	1882666	0.653
NC_000913	1883719	1883720	0.656
NC_000913	1887023	1887024	0.709
NC_000913	1899585	1899586	0.748
NC_000913	1914596	1914597	0.715
NC_000913	1917398	1917399	0.634
NC_000913	1917403	1917404	0.736
NC_000913	1917409	1917410	0.748
NC_000913	1918327	1918328	0.734
NC_000913	1922994	1922995	0.7
NC_000913	1938456	1938457	0.656
NC_000913	1939240	1939241	0.732
NC_000913	1939473	1939474	0.491
NC_000913	1939517	1939518	0.646
NC_000913	1939561	1939562	0.595
NC_000913	1943790	1943791	0.71
NC_000913	2013905	2013906	0.738
NC_000913	2014445	2014446	0.532
NC_000913	2016373	2016374	0.739
NC_000913	2016487	2016488	0.616
NC_000913	2016903	2016904	0.687
NC_000913	2017562	2017563	0.662
NC_000913	2021137	2021138	0.605
NC_000913	2026075	2026076	0.718
NC_000913	2026104	2026105	0.616
NC_000913	2026710	2026711	0.743
NC_000913	2028962	2028963	0.712
NC_000913	2030057	2030058	0.743
NC_000913	2030330	2030331	0.735
NC_000913	2031015	2031016	0.668
NC_000913	2031187	2031188	0.635
NC_000913	2048142	2048143	0.624
NC_000913	2056848	2056849	0.697
NC_000913	2064928	2064929	0.693
NC_000913	2069011	2069012	0.661
NC_000913	2069296	2069297	0.692
NC_000913	2070401	2070402	0.634
NC_000913	2123101	2123102	0.747
NC_000913	2123456	2123457	0.741
NC_000913	2155104	2155105	0.734
NC_000913	2155105	2155106	0.703
NC_000913	2157166	2157167	0.716
NC_000913	2206109	2206110	0.649
NC_000913	2206942	2206943	0.729
NC_000913	2207983	2207984	0.735
NC_000913	2208112	2208113	0.706
NC_000913	2208665	2208666	0.681
NC_000913	2210793	2210794	0.747
NC_000913	2247729	2247730	0.566
NC_000913	2255338	2255339	0.698
NC_000913	2256413	2256414	0.684
NC_000913	2277188	2277189	0.696
NC_000913	2279254	2279255	0.693
NC_000913	2279463	2279464	0.702
NC_000913	2281807	2281808	0.695
NC_000913	2283023	2283024	0.651
NC_000913	2284238	2284239	0.709
NC_000913	2285916	2285917	0.661
NC_000913	2291654	2291655	0.68
NC_000913	2291819	2291820	0.742
NC_000913	2292262	2292263	0.658
NC_000913	2292375	2292376	0.73
NC_000913	2292450	2292451	0.602
NC_000913	2292478	2292479	0.634
NC_000913	2294393	2294394	0.718
NC_000913	2295159	2295160	0.659
NC_000913	2295762	2295763	0.734
NC_000913	2296291	2296292	0.697
NC_000913	2298556	2298557	0.745
NC_000913	2299180	2299181	0.731
NC_000913	2299378	2299379	0.721
NC_000913	2324181	2324182	0.71
NC_000913	2327241	2327242	0.651
NC_000913	2327943	2327944	0.742
NC_000913	2328615	2328616	0.71
NC_000913	2377209	2377210	0.656
NC_000913	2391101	2391102	0.75
NC_000913	2446496	2446497	0.712
NC_000913	2452118	2452119	0.676
NC_000913	2452174	2452175	0.58
NC_000913	2453394	2453395	0.607
NC_000913	2459621	2459622	0.735
NC_000913	2460510	2460511	0.677
NC_000913	2497895	2497896	0.739
NC_000913	2502930	2502931	0.699
NC_000913	2502963	2502964	0.655
NC_000913	2513830	2513831	0.72
NC_000913	2521229	2521230	0.71
NC_000913	2543221	2543222	0.713
NC_000913	2549976	2549977	0.69
NC_000913	2561807	2561808	0.616
NC_000913	2561808	2561809	0.683
NC_000913	2576537	2576538	0.726
NC_000913	2576752	2576753	0.705
NC_000913	2576909	2576910	0.652
NC_000913	2601422	2601423	0.663
NC_000913	2606277	2606278	0.711
NC_000913	2607902	2607903	0.679
NC_000913	2611213	2611214	0.705
NC_000913	2611357	2611358	0.739
NC_000913	2612405	2612406	0.631
NC_000913	2613048	2613049	0.561
NC_000913	2641283	2641284	0.657
NC_000913	2641372	2641373	0.736
NC_000913	2642233	2642234	0.602
NC_000913	2642417	2642418	0.708
NC_000913	2643607	2643608	0.695
NC_000913	2645872	2645873	0.649
NC_000913	2646807	2646808	0.643
NC_000913	2647070	2647071	0.564
NC_000913	2657050	2657051	0.72
NC_000913	2718903	2718904	0.711
NC_000913	2737892	2737893	0.744
NC_000913	2740452	2740453	0.72
NC_000913	2740995	2740996	0.72
NC_000913	2743557	2743558	0.744
NC_000913	2744260	2744261	0.707
NC_000913	2745550	2745551	0.581
NC_000913	2745706	2745707	0.647
NC_000913	2746716	2746717	0.672
NC_000913	2752675	2752676	0.697
NC_000913	2814052	2814053	0.691
NC_000913	2814053	2814054	0.61
NC_000913	2814575	2814576	0.66
NC_000913	2815108	2815109	0.641
NC_000913	2824944	2824945	0.642
NC_000913	2827699	2827700	0.74
NC_000913	2828118	2828119	0.649
NC_000913	2828151	2828152	0.73
NC_000913	2828156	2828157	0.711
NC_000913	2828515	2828516	0.724
NC_000913	2836229	2836230	0.663
NC_000913	2840670	2840671	0.709
NC_000913	2843505	2843506	0.74
NC_000913	2846378	2846379	0.698
NC_000913	2851607	2851608	0.556
NC_000913	2852455	2852456	0.73
NC_000913	2853377	2853378	0.629
NC_000913	2854829	2854830	0.744
NC_000913	2855156	2855157	0.716
NC_000913	2856434	2856435	0.713
NC_000913	2857171	2857172	0.615
NC_000913	2860557	2860558	0.736
NC_000913	2861352	2861353	0.619
NC_000913	2862169	2862170	0.726
NC_000913	2869717	2869718	0.733
NC_000913	2873392	2873393	0.728
NC_000913	2906015	2906016	0.75
NC_000913	2908684	2908685	0.712
NC_000913	2919020	2919021	0.72
NC_000913	2920959	2920960	0.691
NC_000913	2930112	2930113	0.663
NC_000913	2952680	2952681	0.651
NC_000913	2953609	2953610	0.596
NC_000913	2972186	2972187	0.69
NC_000913	3001670	3001671	0.642
NC_000913	3002860	3002861	0.556
NC_000913	3010040	3010041	0.746
NC_000913	3012930	3012931	0.743
NC_000913	3021006	3021007	0.746
NC_000913	3021684	3021685	0.63
NC_000913	3023184	3023185	0.748
NC_000913	3025216	3025217	0.691
NC_000913	3027534	3027535	0.737
NC_000913	3037483	3037484	0.739
NC_000913	3038526	3038527	0.692
NC_000913	3050823	3050824	0.686
NC_000913	3087582	3087583	0.697
NC_000913	3092097	3092098	0.606
NC_000913	3092983	3092984	0.717
NC_000913	3115981	3115982	0.734
NC_000913	3116280	3116281	0.731
NC_000913	3116586	3116587	0.743
NC_000913	3127687	3127688	0.521
NC_000913	3127899	3127900	0.698
NC_000913	3164798	3164799	0.719
NC_000913	3165121	3165122	0.712
NC_000913	3169972	3169973	0.688
NC_000913	3204718	3204719	0.654
NC_000913	3205055	3205056	0.718
NC_000913	3207408	3207409	0.706
NC_000913	3207929	3207930	0.715
NC_000913	3208470	3208471	0.705
NC_000913	3213236	3213237	0.731
NC_000913	3217191	3217192	0.684
NC_000913	3224376	3224377	0.728
NC_000913	3224913	3224914	0.729
NC_000913	3225223	3225224	0.735
NC_000913	3225728	3225729	0.749
NC_000913	3227312	3227313	0.629
NC_000913	3229030	3229031	0.744
NC_000913	3231905	3231906	0.726
NC_000913	3258375	3258376	0.659
NC_000913	3261195	3261196	0.698
NC_000913	3261468	3261469	0.734
NC_000913	3261986	3261987	0.709
NC_000913	3263374	3263375	0.622
NC_000913	3279968	3279969	0.669
NC_000913	3280382	3280383	0.675
NC_000913	3281290	3281291	0.748
NC_000913	3330896	3330897	0.612
NC_000913	3336240	3336241	0.71
NC_000913	3337194	3337195	0.687
NC_000913	3343240	3343241	0.723
NC_000913	3343476	3343477	0.746
NC_000913	3344454	3344455	0.697
NC_000913	3345370	3345371	0.687
NC_000913	3345704	3345705	0.695
NC_000913	3346206	3346207	0.677
NC_000913	3347500	3347501	0.573
NC_000913	3373637	3373638	0.622
NC_000913	3374919	3374920	0.674
NC_000913	3374920	3374921	0.676
NC_000913	3377229	3377230	0.722
NC_000913	3381982	3381983	0.734
NC_000913	3382439	3382440	0.687
NC_000913	3383104	3383105	0.735
NC_000913	3406841	3406842	0.732
NC_000913	3408528	3408529	0.742
NC_000913	3409719	3409720	0.739
NC_000913	3419632	3419633	0.713
NC_000913	3419900	3419901	0.747
NC_000913	3429296	3429297	0.663
NC_000913	3432098	3432099	0.699
NC_000913	3432378	3432379	0.715
NC_000913	3437092	3437093	0.735
NC_000913	3440189	3440190	0.687
NC_000913	3461377	3461378	0.748
NC_000913	3468054	3468055	0.609
NC_000913	3468927	3468928	0.749
NC_000913	3475898	3475899	0.742
NC_000913	3477433	3477434	0.75
NC_000913	3488406	3488407	0.609
NC_000913	3500753	3500754	0.737
NC_000913	3502770	3502771	0.652
NC_000913	3508799	3508800	0.725
NC_000913	3511711	3511712	0.685
NC_000913	3517440	3517441	0.735
NC_000913	3526337	3526338	0.709
NC_000913	3545977	3545978	0.626
NC_000913	3547290	3547291	0.746
NC_000913	3550605	3550606	0.732
NC_000913	3556311	3556312	0.699
NC_000913	3557381	3557382	0.612
NC_000913	3557426	3557427	0.719
NC_000913	3570804	3570805	0.736
NC_000913	3572381	3572382	0.748
NC_000913	3573442	3573443	0.728
NC_000913	3587965	3587966	0.597
NC_000913	3589411	3589412	0.69
NC_000913	3679836	3679837	0.732
NC_000913	3681368	3681369	0.716
NC_000913	3681504	3681505	0.585
NC_000913	3681775	3681776	0.709
NC_000913	3682333	3682334	0.686
NC_000913	3717192	3717193	0.639
NC_000913	3729354	3729355	0.712
NC_000913	3730232	3730233	0.562
NC_000913	3820816	3820817	0.726
NC_000913	3822212	3822213	0.653
NC_000913	3824938	3824939	0.696
NC_000913	3829787	3829788	0.732
NC_000913	3831031	3831032	0.662
NC_000913	3831231	3831232	0.743
NC_000913	3831276	3831277	0.747
NC_000913	3833782	3833783	0.684
NC_000913	3833873	3833874	0.682
NC_000913	3857473	3857474	0.724
NC_000913	3880770	3880771	0.658
NC_000913	3881393	3881394	0.691
NC_000913	3882738	3882739	0.642
NC_000913	3883028	3883029	0.618
NC_000913	3883859	3883860	0.734
NC_000913	3896401	3896402	0.691
NC_000913	3897070	3897071	0.731
NC_000913	3897722	3897723	0.642
NC_000913	3898103	3898104	0.619
NC_000913	3899930	3899931	0.725
NC_000913	3912776	3912777	0.749
NC_000913	3935486	3935487	0.691
NC_000913	3951269	3951270	0.677
NC_000913	3953774	3953775	0.724
NC_000913	3953898	3953899	0.727
NC_000913	3955115	3955116	0.703
NC_000913	3955116	3955117	0.611
NC_000913	3955490	3955491	0.525
NC_000913	3955582	3955583	0.664
NC_000913	3956553	3956554	0.671
NC_000913	3967041	3967042	0.746
NC_000913	3970502	3970503	0.75
NC_000913	3975141	3975142	0.666
NC_000913	3975362	3975363	0.634
NC_000913	3975490	3975491	0.734
NC_000913	3975897	3975898	0.653
NC_000913	3992281	3992282	0.641
NC_000913	3993816	3993817	0.625
NC_000913	3994256	3994257	0.719
NC_000913	3994919	3994920	0.743
NC_000913	4001514	4001515	0.715
NC_000913	4011466	4011467	0.704
NC_000913	4013255	4013256	0.693
NC_000913	4015597	4015598	0.741
NC_000913	4017576	4017577	0.736
NC_000913	4046665	4046666	0.723
NC_000913	4046975	4046976	0.737
NC_000913	4052906	4052907	0.638
NC_000913	4053252	4053253	0.641
NC_000913	4053785	4053786	0.701
NC_000913	4064999	4065000	0.67
NC_000913	4070899	4070900	0.614
NC_000913	4093865	4093866	0.707
NC_000913	4096437	4096438	0.654
NC_000913	4097297	4097298	0.673
NC_000913	4133703	4133704	0.668
NC_000913	4134999	4135000	0.68
NC_000913	4148730	4148731	0.721
NC_000913	4149030	4149031	0.713
NC_000913	4150093	4150094	0.666
NC_000913	4150635	4150636	0.709
NC_000913	4151248	4151249	0.697
NC_000913	4181369	4181370	0.73
NC_000913	4195182	4195183	0.748
NC_000913	4196927	4196928	0.748
NC_000913	4198879	4198880	0.736
NC_000913	4199108	4199109	0.683
NC_000913	4199760	4199761	0.693
NC_000913	4201977	4201978	0.742
NC_000913	4207249	4207250	0.741
NC_000913	4207661	4207662	0.63
NC_000913	4208711	4208712	0.726
NC_000913	4241471	4241472	0.705
NC_000913	4251797	4251798	0.701
NC_000913	4252557	4252558	0.72
NC_000913	4254736	4254737	0.651
NC_000913	4254993	4254994	0.725
NC_000913	4255279	4255280	0.748
NC_000913	4261989	4261990	0.66
NC_000913	4267690	4267691	0.741
NC_000913	4272484	4272485	0.741
NC_000913	4298155	4298156	0.735
NC_000913	4299167	4299168	0.728
NC_000913	4318870	4318871	0.725
NC_000913	4329787	4329788	0.726
NC_000913	4333087	4333088	0.679
NC_000913	4333720	4333721	0.687
NC_000913	4362889	4362890	0.749
NC_000913	4362982	4362983	0.728
NC_000913	4372069	4372070	0.72
NC_000913	4400632	4400633	0.708
NC_000913	4401373	4401374	0.725
NC_000913	4401892	4401893	0.682
NC_000913	4402007	4402008	0.746
NC_000913	4405849	4405850	0.656
NC_000913	4406663	4406664	0.723
NC_000913	4407437	4407438	0.734
NC_000913	4411881	4411882	0.619
NC_000913	4411915	4411916	0.652
NC_000913	4414761	4414762	0.728
NC_000913	4415652	4415653	0.68
NC_000913	4417142	4417143	0.618
NC_000913	4418713	4418714	0.601
NC_000913	4418884	4418885	0.694
NC_000913	4419263	4419264	0.665
NC_000913	4431320	4431321	0.707
NC_000913	4445653	4445654	0.714
NC_000913	4455067	4455068	0.744
NC_000913	4456889	4456890	0.71
NC_000913	4457410	4457411	0.633
NC_000913	4457914	4457915	0.737
NC_000913	4460201	4460202	0.717
NC_000913	4465714	4465715	0.743
NC_000913	4473548	4473549	0.699
NC_000913	4510485	4510486	0.681
NC_000913	4515052	4515053	0.667
NC_000913	4527855	4527856	0.728
NC_000913	4550374	4550375	0.716
NC_000913	4550595	4550596	0.72
NC_000913	4554355	4554356	0.709
NC_000913	4554627	4554628	0.73
NC_000913	4555184	4555185	0.625
NC_000913	4555848	4555849	0.712
NC_000913	4567461	4567462	0.637
NC_000913	4568413	4568414	0.743
NC_000913	4569578	4569579	0.694
NC_000913	4587340	4587341	0.659
NC_000913	4587979	4587980	0.726
NC_000913	4589145	4589146	0.708
NC_000913	4590548	4590549	0.74
NC_000913	4591163	4591164	0.691
NC_000913	4592114	4592115	0.645
NC_000913	4592525	4592526	0.684
NC_000913	4630131	4630132	0.674
NC_000913	4631711	4631712	0.692
NC_000913	4634695	4634696	0.73
