"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0008652"	"cellular amino acid biosynthetic process"	"4/36"	"142/3394"	0.0613588034727291	0.49894395455456	0.467414707894751	"dapF/leuC/leuD/metL"	4
"GO:0006261"	"DNA-templated DNA replication"	"2/36"	"40/3394"	0.0663498481217919	0.500051294381309	0.468452072746926	"dinB/priA"	2
"GO:0006869"	"lipid transport"	"2/36"	"40/3394"	0.0663498481217919	0.500051294381309	0.468452072746926	"emrB/mdtF"	2
"GO:0010876"	"lipid localization"	"2/36"	"40/3394"	0.0663498481217919	0.500051294381309	0.468452072746926	"emrB/mdtF"	2
"GO:0006281"	"DNA repair"	"3/36"	"92/3394"	0.0723653982455791	0.53240257280676	0.498759010464517	"dinB/priA/yafN"	3
"GO:0071705"	"nitrogen compound transport"	"6/36"	"285/3394"	0.0762220762046836	0.547735384819703	0.513122912026634	"ccmF/flhA/gltJ/livK/potG/ybaT"	6
"GO:0009314"	"response to radiation"	"3/36"	"97/3394"	0.081992711991594	0.575812454668239	0.539425736786803	"betB/priA/ybaB"	3
"GO:0006865"	"amino acid transport"	"3/36"	"101/3394"	0.0900796402309776	0.597163205948923	0.559427292236259	"gltJ/livK/ybaT"	3
"GO:0006270"	"DNA replication initiation"	"1/36"	"10/3394"	0.101275273274122	0.597163205948923	0.559427292236259	"priA"	1
"GO:0006450"	"regulation of translational fidelity"	"1/36"	"11/3394"	0.11083617462227	0.597163205948923	0.559427292236259	"ileS"	1
"GO:0015803"	"branched-chain amino acid transport"	"1/36"	"11/3394"	0.11083617462227	0.597163205948923	0.559427292236259	"livK"	1
"GO:0015886"	"heme transport"	"1/36"	"11/3394"	0.11083617462227	0.597163205948923	0.559427292236259	"ccmF"	1
"GO:0031647"	"regulation of protein stability"	"1/36"	"11/3394"	0.11083617462227	0.597163205948923	0.559427292236259	"cnoX"	1
"GO:0042026"	"protein refolding"	"1/36"	"11/3394"	0.11083617462227	0.597163205948923	0.559427292236259	"cnoX"	1
"GO:0042873"	"aldonate transmembrane transport"	"1/36"	"11/3394"	0.11083617462227	0.597163205948923	0.559427292236259	"yjhF"	1
"GO:0006302"	"double-strand break repair"	"1/36"	"12/3394"	0.12029816034902	0.597163205948923	0.559427292236259	"priA"	1
"GO:0009313"	"oligosaccharide catabolic process"	"1/36"	"12/3394"	0.12029816034902	0.597163205948923	0.559427292236259	"lacZ"	1
"GO:0140352"	"export from cell"	"2/36"	"57/3394"	0.121560580666424	0.597163205948923	0.559427292236259	"emrB/flhA"	2
"GO:0046942"	"carboxylic acid transport"	"3/36"	"117/3394"	0.125561794506524	0.597163205948923	0.559427292236259	"emrB/mdtF/yjhF"	3
"GO:0009628"	"response to abiotic stimulus"	"5/36"	"253/3394"	0.125854833934215	0.597163205948923	0.559427292236259	"betB/priA/ssuD/ybaB/ybaT"	5
"GO:0051607"	"defense response to virus"	"1/36"	"13/3394"	0.129662224875169	0.597163205948923	0.559427292236259	"casC"	1
"GO:0140546"	"defense response to symbiont"	"1/36"	"13/3394"	0.129662224875169	0.597163205948923	0.559427292236259	"casC"	1
"GO:0010038"	"response to metal ion"	"2/36"	"60/3394"	0.13222928464553	0.597163205948923	0.559427292236259	"cusA/ybaT"	2
"GO:1902600"	"proton transmembrane transport"	"2/36"	"60/3394"	0.13222928464553	0.597163205948923	0.559427292236259	"emrB/lacY"	2
"GO:0009061"	"anaerobic respiration"	"2/36"	"61/3394"	0.135833810090365	0.597163205948923	0.559427292236259	"narH/narZ"	2
"GO:0098754"	"detoxification"	"2/36"	"61/3394"	0.135833810090365	0.597163205948923	0.559427292236259	"cusA/emrB"	2
"GO:0006260"	"DNA replication"	"2/36"	"64/3394"	0.146780160080486	0.597163205948923	0.559427292236259	"dinB/priA"	2
"GO:0009311"	"oligosaccharide metabolic process"	"2/36"	"64/3394"	0.146780160080486	0.597163205948923	0.559427292236259	"lacZ/opgE"	2
"GO:0005984"	"disaccharide metabolic process"	"1/36"	"15/3394"	0.148100519570877	0.597163205948923	0.559427292236259	"lacZ"	1
"GO:0010124"	"phenylacetate catabolic process"	"1/36"	"15/3394"	0.148100519570877	0.597163205948923	0.559427292236259	"fadA"	1
"GO:0015847"	"putrescine transport"	"1/36"	"15/3394"	0.148100519570877	0.597163205948923	0.559427292236259	"potG"	1
"GO:0017004"	"cytochrome complex assembly"	"1/36"	"15/3394"	0.148100519570877	0.597163205948923	0.559427292236259	"ccmF"	1
"GO:0019645"	"anaerobic electron transport chain"	"1/36"	"15/3394"	0.148100519570877	0.597163205948923	0.559427292236259	"narZ"	1
"GO:0045454"	"cell redox homeostasis"	"1/36"	"15/3394"	0.148100519570877	0.597163205948923	0.559427292236259	"cnoX"	1
"GO:0009066"	"aspartate family amino acid metabolic process"	"2/36"	"65/3394"	0.15047041836294	0.597163205948923	0.559427292236259	"dapF/metL"	2
"GO:0006555"	"methionine metabolic process"	"1/36"	"16/3394"	0.157176690418894	0.597163205948923	0.559427292236259	"metL"	1
"GO:0006577"	"amino-acid betaine metabolic process"	"1/36"	"16/3394"	0.157176690418894	0.597163205948923	0.559427292236259	"betB"	1
"GO:0009086"	"methionine biosynthetic process"	"1/36"	"16/3394"	0.157176690418894	0.597163205948923	0.559427292236259	"metL"	1
"GO:0015766"	"disaccharide transport"	"1/36"	"16/3394"	0.157176690418894	0.597163205948923	0.559427292236259	"lacY"	1
"GO:0006635"	"fatty acid beta-oxidation"	"1/36"	"17/3394"	0.166158821604483	0.597163205948923	0.559427292236259	"fadA"	1
"GO:0010165"	"response to X-ray"	"1/36"	"17/3394"	0.166158821604483	0.597163205948923	0.559427292236259	"betB"	1
"GO:0000041"	"transition metal ion transport"	"2/36"	"70/3394"	0.169196793350132	0.597163205948923	0.559427292236259	"ccmF/cusA"	2
"GO:0031668"	"cellular response to extracellular stimulus"	"2/36"	"70/3394"	0.169196793350132	0.597163205948923	0.559427292236259	"dinB/yafN"	2
"GO:0071496"	"cellular response to external stimulus"	"2/36"	"70/3394"	0.169196793350132	0.597163205948923	0.559427292236259	"dinB/yafN"	2
"GO:0006996"	"organelle organization"	"3/36"	"135/3394"	0.170572140355713	0.597163205948923	0.559427292236259	"flhA/flhE/priA"	3
"GO:0006414"	"translational elongation"	"1/36"	"18/3394"	0.175047859929102	0.597163205948923	0.559427292236259	"ettA"	1
"GO:0006541"	"glutamine metabolic process"	"1/36"	"18/3394"	0.175047859929102	0.597163205948923	0.559427292236259	"guaA"	1
"GO:0009615"	"response to virus"	"1/36"	"18/3394"	0.175047859929102	0.597163205948923	0.559427292236259	"casC"	1
"GO:0015846"	"polyamine transport"	"1/36"	"18/3394"	0.175047859929102	0.597163205948923	0.559427292236259	"potG"	1
"GO:0019395"	"fatty acid oxidation"	"1/36"	"18/3394"	0.175047859929102	0.597163205948923	0.559427292236259	"fadA"	1
"GO:0032392"	"DNA geometric change"	"1/36"	"18/3394"	0.175047859929102	0.597163205948923	0.559427292236259	"priA"	1
"GO:0032508"	"DNA duplex unwinding"	"1/36"	"18/3394"	0.175047859929102	0.597163205948923	0.559427292236259	"priA"	1
"GO:0034440"	"lipid oxidation"	"1/36"	"18/3394"	0.175047859929102	0.597163205948923	0.559427292236259	"fadA"	1
"GO:0046394"	"carboxylic acid biosynthetic process"	"4/36"	"208/3394"	0.175863597868453	0.597163205948923	0.559427292236259	"dapF/leuC/leuD/metL"	4
"GO:0016053"	"organic acid biosynthetic process"	"4/36"	"209/3394"	0.177986984753121	0.597292218506197	0.559548152237111	"dapF/leuC/leuD/metL"	4
"GO:0019725"	"cellular homeostasis"	"2/36"	"73/3394"	0.180625375981622	0.597292218506197	0.559548152237111	"cnoX/cusA"	2
"GO:0015772"	"oligosaccharide transport"	"1/36"	"19/3394"	0.183844742939337	0.597292218506197	0.559548152237111	"lacY"	1
"GO:0009605"	"response to external stimulus"	"3/36"	"140/3394"	0.183852319225421	0.597292218506197	0.559548152237111	"casC/dinB/yafN"	3
"GO:0015711"	"organic anion transport"	"3/36"	"142/3394"	0.189244931450763	0.597292218506197	0.559548152237111	"emrB/mdtF/yjhF"	3
"GO:0006566"	"threonine metabolic process"	"1/36"	"20/3394"	0.192550399014651	0.597292218506197	0.559548152237111	"metL"	1
"GO:0071897"	"DNA biosynthetic process"	"1/36"	"20/3394"	0.192550399014651	0.597292218506197	0.559548152237111	"dinB"	1
"GO:0009250"	"glucan biosynthetic process"	"1/36"	"21/3394"	0.201165747454329	0.597292218506197	0.559548152237111	"opgE"	1
"GO:0033036"	"macromolecule localization"	"3/36"	"149/3394"	0.20844650314151	0.597292218506197	0.559548152237111	"emrB/flhA/mdtF"	3
"GO:0009127"	"purine nucleoside monophosphate biosynthetic process"	"1/36"	"22/3394"	0.209691698563621	0.597292218506197	0.559548152237111	"guaA"	1
"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"1/36"	"22/3394"	0.209691698563621	0.597292218506197	0.559548152237111	"guaA"	1
"GO:0046618"	"xenobiotic export"	"1/36"	"22/3394"	0.209691698563621	0.597292218506197	0.559548152237111	"emrB"	1
"GO:1990961"	"xenobiotic detoxification by transmembrane export across the plasma membrane"	"1/36"	"22/3394"	0.209691698563621	0.597292218506197	0.559548152237111	"emrB"	1
"GO:0009991"	"response to extracellular stimulus"	"2/36"	"82/3394"	0.215564134815987	0.597292218506197	0.559548152237111	"dinB/yafN"	2
"GO:0009126"	"purine nucleoside monophosphate metabolic process"	"1/36"	"23/3394"	0.218129153739098	0.597292218506197	0.559548152237111	"guaA"	1
"GO:0009167"	"purine ribonucleoside monophosphate metabolic process"	"1/36"	"23/3394"	0.218129153739098	0.597292218506197	0.559548152237111	"guaA"	1
"GO:0030258"	"lipid modification"	"1/36"	"23/3394"	0.218129153739098	0.597292218506197	0.559548152237111	"fadA"	1
"GO:0044780"	"bacterial-type flagellum assembly"	"1/36"	"23/3394"	0.218129153739098	0.597292218506197	0.559548152237111	"flhA"	1
"GO:0042592"	"homeostatic process"	"2/36"	"86/3394"	0.231318544320799	0.597292218506197	0.559548152237111	"cnoX/cusA"	2
"GO:0006418"	"tRNA aminoacylation for protein translation"	"1/36"	"25/3394"	0.234742137838108	0.597292218506197	0.559548152237111	"ileS"	1
"GO:0009062"	"fatty acid catabolic process"	"1/36"	"25/3394"	0.234742137838108	0.597292218506197	0.559548152237111	"fadA"	1
"GO:0009070"	"serine family amino acid biosynthetic process"	"1/36"	"25/3394"	0.234742137838108	0.597292218506197	0.559548152237111	"metL"	1
"GO:0043039"	"tRNA aminoacylation"	"1/36"	"25/3394"	0.234742137838108	0.597292218506197	0.559548152237111	"ileS"	1
"GO:0071103"	"DNA conformation change"	"1/36"	"25/3394"	0.234742137838108	0.597292218506197	0.559548152237111	"priA"	1
"GO:0030030"	"cell projection organization"	"2/36"	"88/3394"	0.239230339463473	0.597292218506197	0.559548152237111	"flhA/flhE"	2
"GO:0000097"	"sulfur amino acid biosynthetic process"	"1/36"	"26/3394"	0.2429194257686	0.597292218506197	0.559548152237111	"metL"	1
"GO:0009244"	"lipopolysaccharide core region biosynthetic process"	"1/36"	"26/3394"	0.2429194257686	0.597292218506197	0.559548152237111	"opgE"	1
"GO:0017148"	"negative regulation of translation"	"1/36"	"26/3394"	0.2429194257686	0.597292218506197	0.559548152237111	"ettA"	1
"GO:0043038"	"amino acid activation"	"1/36"	"26/3394"	0.2429194257686	0.597292218506197	0.559548152237111	"ileS"	1
"GO:0046401"	"lipopolysaccharide core region metabolic process"	"1/36"	"26/3394"	0.2429194257686	0.597292218506197	0.559548152237111	"opgE"	1
"GO:2000113"	"negative regulation of cellular macromolecule biosynthetic process"	"1/36"	"26/3394"	0.2429194257686	0.597292218506197	0.559548152237111	"ettA"	1
"GO:0006952"	"defense response"	"1/36"	"27/3394"	0.25101173594447	0.597292218506197	0.559548152237111	"casC"	1
"GO:0034249"	"negative regulation of cellular amide metabolic process"	"1/36"	"27/3394"	0.25101173594447	0.597292218506197	0.559548152237111	"ettA"	1
"GO:0042178"	"xenobiotic catabolic process"	"1/36"	"27/3394"	0.25101173594447	0.597292218506197	0.559548152237111	"fadA"	1
"GO:0042398"	"cellular modified amino acid biosynthetic process"	"1/36"	"27/3394"	0.25101173594447	0.597292218506197	0.559548152237111	"betB"	1
"GO:0098542"	"defense response to other organism"	"1/36"	"27/3394"	0.25101173594447	0.597292218506197	0.559548152237111	"casC"	1
"GO:0065008"	"regulation of biological quality"	"3/36"	"165/3394"	0.253892751517991	0.597292218506197	0.559548152237111	"cnoX/cusA/ileS"	3
"GO:0006073"	"cellular glucan metabolic process"	"1/36"	"28/3394"	0.259019926471943	0.597292218506197	0.559548152237111	"opgE"	1
"GO:0009306"	"protein secretion"	"1/36"	"28/3394"	0.259019926471943	0.597292218506197	0.559548152237111	"flhA"	1
"GO:0032940"	"secretion by cell"	"1/36"	"28/3394"	0.259019926471943	0.597292218506197	0.559548152237111	"flhA"	1
"GO:0035592"	"establishment of protein localization to extracellular region"	"1/36"	"28/3394"	0.259019926471943	0.597292218506197	0.559548152237111	"flhA"	1
"GO:0046903"	"secretion"	"1/36"	"28/3394"	0.259019926471943	0.597292218506197	0.559548152237111	"flhA"	1
"GO:0071692"	"protein localization to extracellular region"	"1/36"	"28/3394"	0.259019926471943	0.597292218506197	0.559548152237111	"flhA"	1
"GO:0044042"	"glucan metabolic process"	"1/36"	"29/3394"	0.266944847044435	0.602087282749858	0.56404020697057	"opgE"	1
"GO:0044242"	"cellular lipid catabolic process"	"1/36"	"29/3394"	0.266944847044435	0.602087282749858	0.56404020697057	"fadA"	1
"GO:0140115"	"export across plasma membrane"	"1/36"	"29/3394"	0.266944847044435	0.602087282749858	0.56404020697057	"emrB"	1
"GO:0010035"	"response to inorganic substance"	"2/36"	"96/3394"	0.271010047894603	0.606826846372697	0.568480268276245	"cusA/ybaT"	2
"GO:0043648"	"dicarboxylic acid metabolic process"	"2/36"	"97/3394"	0.274989360229403	0.611307282812126	0.572677577153243	"dapF/metL"	2
"GO:0006805"	"xenobiotic metabolic process"	"1/36"	"31/3394"	0.282548235513404	0.614840878687619	0.575987878177807	"fadA"	1
"GO:0032269"	"negative regulation of cellular protein metabolic process"	"1/36"	"31/3394"	0.282548235513404	0.614840878687619	0.575987878177807	"ettA"	1
"GO:0071466"	"cellular response to xenobiotic stimulus"	"1/36"	"31/3394"	0.282548235513404	0.614840878687619	0.575987878177807	"fadA"	1
"GO:0042537"	"benzene-containing compound metabolic process"	"1/36"	"32/3394"	0.290228361449032	0.61848664612242	0.579403262420935	"fadA"	1
"GO:0043207"	"response to external biotic stimulus"	"1/36"	"32/3394"	0.290228361449032	0.61848664612242	0.579403262420935	"casC"	1
"GO:0051707"	"response to other organism"	"1/36"	"32/3394"	0.290228361449032	0.61848664612242	0.579403262420935	"casC"	1
"GO:0015695"	"organic cation transport"	"1/36"	"33/3394"	0.297828533664331	0.62181768177215	0.582523803397517	"potG"	1
"GO:0016042"	"lipid catabolic process"	"1/36"	"33/3394"	0.297828533664331	0.62181768177215	0.582523803397517	"fadA"	1
"GO:0034599"	"cellular response to oxidative stress"	"1/36"	"33/3394"	0.297828533664331	0.62181768177215	0.582523803397517	"cnoX"	1
"GO:0000096"	"sulfur amino acid metabolic process"	"1/36"	"34/3394"	0.305349560974085	0.629020095606615	0.589271082581568	"metL"	1
"GO:0051248"	"negative regulation of protein metabolic process"	"1/36"	"34/3394"	0.305349560974085	0.629020095606615	0.589271082581568	"ettA"	1
"GO:0009156"	"ribonucleoside monophosphate biosynthetic process"	"1/36"	"35/3394"	0.312792244249363	0.635873707059559	0.595691600890407	"guaA"	1
"GO:0015804"	"neutral amino acid transport"	"1/36"	"35/3394"	0.312792244249363	0.635873707059559	0.595691600890407	"livK"	1
"GO:0022900"	"electron transport chain"	"2/36"	"108/3394"	0.318669375093911	0.642393696989587	0.601799579874422	"narH/narZ"	2
"GO:0061077"	"chaperone-mediated protein folding"	"1/36"	"36/3394"	0.320157376493192	0.642393696989587	0.601799579874422	"cnoX"	1
"GO:0006974"	"cellular response to DNA damage stimulus"	"4/36"	"272/3394"	0.325567421924046	0.648594452313474	0.607608497312913	"dinB/paoC/priA/yafN"	4
"GO:0009607"	"response to biotic stimulus"	"1/36"	"37/3394"	0.327445742915541	0.648594452313474	0.607608497312913	"casC"	1
"GO:0009161"	"ribonucleoside monophosphate metabolic process"	"1/36"	"38/3394"	0.334658121007599	0.656972410999454	0.615457036364674	"guaA"	1
"GO:0006820"	"anion transport"	"3/36"	"193/3394"	0.336367780534926	0.656972410999454	0.615457036364674	"emrB/mdtF/yjhF"	3
"GO:0051276"	"chromosome organization"	"1/36"	"39/3394"	0.341795280615384	0.656972410999454	0.615457036364674	"priA"	1
"GO:1901678"	"iron coordination entity transport"	"1/36"	"39/3394"	0.341795280615384	0.656972410999454	0.615457036364674	"ccmF"	1
"GO:0045333"	"cellular respiration"	"2/36"	"114/3394"	0.342306013498098	0.656972410999454	0.615457036364674	"narH/narZ"	2
"GO:0009124"	"nucleoside monophosphate biosynthetic process"	"1/36"	"40/3394"	0.348857984012656	0.658423465064117	0.616816395478223	"guaA"	1
"GO:0009268"	"response to pH"	"1/36"	"40/3394"	0.348857984012656	0.658423465064117	0.616816395478223	"ybaT"	1
"GO:0006970"	"response to osmotic stress"	"1/36"	"41/3394"	0.355846985973164	0.658423465064117	0.616816395478223	"betB"	1
"GO:0022904"	"respiratory electron transport chain"	"1/36"	"41/3394"	0.355846985973164	0.658423465064117	0.616816395478223	"narZ"	1
"GO:0044092"	"negative regulation of molecular function"	"1/36"	"41/3394"	0.355846985973164	0.658423465064117	0.616816395478223	"yafN"	1
"GO:0046916"	"cellular transition metal ion homeostasis"	"1/36"	"41/3394"	0.355846985973164	0.658423465064117	0.616816395478223	"cusA"	1
"GO:0006875"	"cellular metal ion homeostasis"	"1/36"	"42/3394"	0.362763033842226	0.667224865816952	0.625061618462482	"cusA"	1
"GO:0030031"	"cell projection assembly"	"1/36"	"43/3394"	0.369606867607643	0.675790071542969	0.633085572046727	"flhA"	1
"GO:0033554"	"cellular response to stress"	"5/36"	"379/3394"	0.374985813077093	0.680123853629929	0.637145493947302	"cnoX/dinB/paoC/priA/yafN"	5
"GO:0009069"	"serine family amino acid metabolic process"	"1/36"	"44/3394"	0.376379219969961	0.680123853629929	0.637145493947302	"metL"	1
"GO:0010629"	"negative regulation of gene expression"	"1/36"	"45/3394"	0.383080816412074	0.68820914111239	0.644719856262671	"ettA"	1
"GO:0009152"	"purine ribonucleotide biosynthetic process"	"1/36"	"46/3394"	0.3897123752682	0.696075861028173	0.6520894627244	"guaA"	1
"GO:0009123"	"nucleoside monophosphate metabolic process"	"1/36"	"47/3394"	0.396274607792198	0.69970773604451	0.655491832438222	"guaA"	1
"GO:0010033"	"response to organic substance"	"1/36"	"47/3394"	0.396274607792198	0.69970773604451	0.655491832438222	"emrB"	1
"GO:0015980"	"energy derivation by oxidation of organic compounds"	"2/36"	"132/3394"	0.411616837964184	0.717350154931074	0.672019392287669	"narH/narZ"	2
"GO:0006164"	"purine nucleotide biosynthetic process"	"1/36"	"50/3394"	0.415552355121884	0.717350154931074	0.672019392287669	"guaA"	1
"GO:0006826"	"iron ion transport"	"1/36"	"50/3394"	0.415552355121884	0.717350154931074	0.672019392287669	"ccmF"	1
"GO:0055076"	"transition metal ion homeostasis"	"1/36"	"50/3394"	0.415552355121884	0.717350154931074	0.672019392287669	"cusA"	1
"GO:0009312"	"oligosaccharide biosynthetic process"	"1/36"	"51/3394"	0.421844255605022	0.720165055148904	0.674656413442169	"opgE"	1
"GO:0030003"	"cellular cation homeostasis"	"1/36"	"51/3394"	0.421844255605022	0.720165055148904	0.674656413442169	"cusA"	1
"GO:0044283"	"small molecule biosynthetic process"	"4/36"	"312/3394"	0.425212860717802	0.721383932467992	0.675798267513875	"dapF/leuC/leuD/metL"	4
"GO:0006873"	"cellular ion homeostasis"	"1/36"	"52/3394"	0.428070282167456	0.721383932467992	0.675798267513875	"cusA"	1
"GO:0006457"	"protein folding"	"1/36"	"53/3394"	0.434231104980733	0.721383932467992	0.675798267513875	"cnoX"	1
"GO:0044419"	"biological process involved in interspecies interaction between organisms"	"1/36"	"53/3394"	0.434231104980733	0.721383932467992	0.675798267513875	"casC"	1
"GO:0055065"	"metal ion homeostasis"	"1/36"	"53/3394"	0.434231104980733	0.721383932467992	0.675798267513875	"cusA"	1
"GO:0009410"	"response to xenobiotic stimulus"	"1/36"	"54/3394"	0.440327387596924	0.727599800895452	0.681621343029294	"fadA"	1
"GO:0062197"	"cellular response to chemical stress"	"1/36"	"55/3394"	0.446359787012047	0.729724550399335	0.68361182544649	"cnoX"	1
"GO:0072522"	"purine-containing compound biosynthetic process"	"1/36"	"55/3394"	0.446359787012047	0.729724550399335	0.68361182544649	"guaA"	1
"GO:0070887"	"cellular response to chemical stimulus"	"2/36"	"142/3394"	0.448697943611241	0.729724550399335	0.68361182544649	"cnoX/fadA"	2
"GO:0006417"	"regulation of translation"	"1/36"	"57/3394"	0.4582355318193	0.735388559623602	0.688917914823677	"ettA"	1
"GO:0055082"	"cellular chemical homeostasis"	"1/36"	"57/3394"	0.4582355318193	0.735388559623602	0.688917914823677	"cusA"	1
"GO:0009064"	"glutamine family amino acid metabolic process"	"1/36"	"58/3394"	0.464080158985768	0.735388559623602	0.688917914823677	"guaA"	1
"GO:0034248"	"regulation of cellular amide metabolic process"	"1/36"	"58/3394"	0.464080158985768	0.735388559623602	0.688917914823677	"ettA"	1
"GO:2000112"	"regulation of cellular macromolecule biosynthetic process"	"1/36"	"58/3394"	0.464080158985768	0.735388559623602	0.688917914823677	"ettA"	1
"GO:0009260"	"ribonucleotide biosynthetic process"	"1/36"	"60/3394"	0.475586079876461	0.748921864767623	0.701596023883823	"guaA"	1
